ImportedFileName,TransactionID,PostingDate,BranchID,DepartmentID,AccountCode,VendorID,DocumentNumber,Description,Amount,TransactionType,SourceFile,PostingMonthMatchFlag,SourceFileMatchFlag,AmountValidationFlag,TransactionTypeValidationFlag,DescriptionFormatFlag,RepairExceptionFlag,BranchValidationFlag,DepartmentValidationFlag,AccountValidationFlag,MonthKey,MonthKeyValidationFlag,VendorStatus_Master,VendorValidationFlag,DuplicateTransactionIDFlag,RepeatedVendorDocumentFlag,ValidationStatus,DepartmentID_Processed,AccountCode_Processed,Description_Processed,ResolutionAction,ReportingTreatment
actual_transactions_2025_07.xlsx,TXN-202507-00420,14/7/2025,BR04,D01,6800,V020,INV-V020-202507-0420,Office supplies purchase,200,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00443,14/7/2025,BR04,D02,6800,V021,INV-V021-202507-0443,Office supplies purchase,240,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6800,Office supplies purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00444,14/7/2025,BR04,D02,7100,V025,INV-V025-202507-0444,Professional development course,420,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,7100,Professional development course,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00483,14/7/2025,BR04,D04,7200,V026,INV-V026-202507-0483,Business travel expense,270,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,7200,Business travel expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00053,15/7/2025,BR01,D01,7200,V026,INV-V026-202507-0053,Business travel expense,610,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,7200,Business travel expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00069,15/7/2025,BR01,D02,6500,V014,INV-V014-202507-0069,Local delivery cost,1400,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6500,Local delivery cost,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00104,15/7/2025,BR01,D03,7500,,INV-GEN-202507-0104,Miscellaneous operating expense,670,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D03,7500,Miscellaneous operating expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00193,15/7/2025,BR02,D02,6600,V016,INV-V016-202507-0193,Routine maintenance,1230,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6600,Routine maintenance,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00255,15/7/2025,BR03,D01,4000,,SI-202507-BR03-0255,Business hardware sale,19880,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00260,15/7/2025,BR03,D01,4000,,SI-202507-BR03-0260,Product sales invoice,18670,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Product sales invoice,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00268,15/7/2025,BR03,D01,4100,,SV-202507-BR03-0268,Installation service,12410,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Installation service,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00290,15/7/2025,BR03,D01,6500,V015,INV-V015-202507-0290,Freight and transport,770,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Freight and transport,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00307,15/7/2025,BR03,D02,5100,V006,INV-V006-202507-0307,Technical service support,8390,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Technical service support,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00398,15/7/2025,BR04,D01,4200,,OI-202507-BR04-0398,Administrative service fee,2450,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4200,Administrative service fee,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00461,15/7/2025,BR04,D03,6900,V023,INV-V023-202507-0461,Legal and compliance service,2330,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6900,Legal and compliance service,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00021,16/7/2025,BR01,D01,4100,,SV-202507-BR01-0021,Maintenance service invoice,17740,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00023,16/7/2025,BR01,D01,4100,,SV-202507-BR01-0023,Maintenance service invoice,19850,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Maintenance service invoice,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00092,16/7/2025,BR01,D03,6800,V021,INV-V021-202507-0092,Printing and stationery,720,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00122,16/7/2025,BR01,D04,7500,,INV-GEN-202507-0122,Miscellaneous operating expense,230,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D04,7500,Miscellaneous operating expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00148,16/7/2025,BR02,D01,4200,,OI-202507-BR02-0148,Administrative service fee,1690,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4200,Administrative service fee,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00154,16/7/2025,BR02,D01,5000,V004,INV-V004-202507-0154,Replacement unit purchase,23720,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Replacement unit purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00161,16/7/2025,BR02,D01,6400,V013,INV-V013-202507-0161,Marketing campaign,1400,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6400,Marketing campaign,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00172,16/7/2025,BR02,D01,6800,V021,INV-V021-202507-0172,Printing and stationery,100,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00181,16/7/2025,BR02,D02,5100,V005,INV-V005-202507-0181,Technical service support,4220,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Technical service support,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00210,16/7/2025,BR02,D03,6600,V017,INV-V017-202507-0210,Equipment repair,280,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6600,Equipment repair,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00336,16/7/2025,BR03,D03,6800,V020,INV-V020-202507-0336,Printing and stationery,730,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00374,16/7/2025,BR04,D01,4000,,SI-202507-BR04-0374,Business hardware sale,12330,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Business hardware sale,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00413,16/7/2025,BR04,D01,6500,V014,INV-V014-202507-0413,Freight and transport,670,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Freight and transport,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00417,16/7/2025,BR04,D01,6500,V015,INV-V015-202507-0417,Local delivery cost,1070,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Local delivery cost,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00447,16/7/2025,BR04,D02,7200,V026,INV-V026-202507-0447,Business travel expense,630,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,7200,Business travel expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00029,17/7/2025,BR01,D01,5000,V004,INV-V004-202507-0029,Product inventory purchase,27000,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,5000,Product inventory purchase,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00046,17/7/2025,BR01,D01,6500,V014,INV-V014-202507-0046,Freight and transport,1130,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Freight and transport,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00049,17/7/2025,BR01,D01,6700,V019,INV-V019-202507-0049,IT support services,840,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6700,IT support services,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00055,17/7/2025,BR01,D01,7200,V026,INV-V026-202507-0055,Business travel expense,760,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,7200,Business travel expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00088,17/7/2025,BR01,D03,6600,V017,INV-V017-202507-0088,Premises maintenance,580,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6600,Premises maintenance,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00103,17/7/2025,BR01,D03,7500,,INV-GEN-202507-0103,Minor administrative expense,360,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D03,7500,Minor administrative expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00127,17/7/2025,BR02,D01,4000,,SI-202507-BR02-0127,Product sales invoice,20040,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Product sales invoice,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00140,17/7/2025,BR02,D01,4100,,SV-202507-BR02-0140,Technical support service,8020,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4100,Technical support service,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00201,17/7/2025,BR02,D02,7200,V026,INV-V026-202507-0201,Accommodation and travel,270,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,7200,Accommodation and travel,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00227,17/7/2025,BR02,D03,7500,,INV-GEN-202507-0227,Miscellaneous operating expense,320,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D03,7500,Miscellaneous operating expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00256,17/7/2025,BR03,D01,4000,,SI-202507-BR03-0256,Equipment sales,11220,Revenue,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,,No Vendor / Not Applicable,Unique,Unique / Not Applicable,Pass,D01,4000,Equipment sales,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00289,17/7/2025,BR03,D01,6500,V015,INV-V015-202507-0289,Delivery and courier,650,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D01,6500,Delivery and courier,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00313,17/7/2025,BR03,D02,6500,V015,INV-V015-202507-0313,Delivery and courier,730,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6500,Delivery and courier,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00321,17/7/2025,BR03,D02,7100,V025,INV-V025-202507-0321,Professional development course,720,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,7100,Professional development course,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00354,17/7/2025,BR03,D04,6800,V020,INV-V020-202507-0354,Printing and stationery,140,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D04,6800,Printing and stationery,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00208,18/7/2025,BR02,D03,6300,V010,INV-V010-202507-0208,Water and utility charges,710,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,6300,Water and utility charges,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00306,18/7/2025,BR03,D02,5100,V005,INV-V005-202507-0306,Service subcontractor cost,5900,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Service subcontractor cost,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00315,18/7/2025,BR03,D02,6600,V017,INV-V017-202507-0315,Routine maintenance,1620,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6600,Routine maintenance,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00341,18/7/2025,BR03,D03,7200,V026,INV-V026-202507-0341,Business travel expense,210,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D03,7200,Business travel expense,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00430,18/7/2025,BR04,D02,5100,V005,INV-V005-202507-0430,Technical service support,12750,Purchase,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,5100,Technical service support,No action required,Include - Valid
actual_transactions_2025_07.xlsx,TXN-202507-00442,18/7/2025,BR04,D02,6800,V021,INV-V021-202507-0442,Printing and stationery,170,Expense,actual_transactions_2025_07.xlsx,Match,Match,Valid,Valid,Standard,Normal,Valid,Valid,Valid,2025-07,Valid,Active,Valid,Unique,Unique / Not Applicable,Pass,D02,6800,Printing and stationery,No action required,Include - Valid
